127.0.0.1 - - [04/Dec/2015:18:45:47 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:42 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:43 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:43 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:43 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:45 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264403054 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:45 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264403055 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:45 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:46 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264403056 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:26:47 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264403057 HTTP/1.1" 200 2534
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:33 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:34 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:35 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264514047 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:35 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264514048 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:35 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:36 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264514049 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:28:36 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264514050 HTTP/1.1" 200 2506
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:32 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:35 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264632896 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:35 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264632897 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:35 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:36 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264632898 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:36 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264632899 HTTP/1.1" 200 2506
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:57 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:57 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:58 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:59 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264658255 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:30:59 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264658256 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:31:00 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:31:01 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264658257 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:31:01 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264658258 HTTP/1.1" 200 2539
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:42 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:43 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:44 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264763232 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:44 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264763233 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:44 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:46 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264763234 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:32:46 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264763235 HTTP/1.1" 200 2645
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:26 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:27 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264806640 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:27 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264806641 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:27 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:28 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264806642 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:28 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264806643 HTTP/1.1" 200 2645
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:48 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264806644 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:48 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264806645 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:49 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264806646 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:49 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264806647 HTTP/1.1" 200 2533
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:52 -0200] "GET /Hamburgueria/resources/pedidos/acompanharPedidoUsuario.html HTTP/1.1" 200 2387
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:52 -0200] "GET /Hamburgueria/js/acompanharPedido.js?_=1449264806648 HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:54 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:55 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:56 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264835104 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:56 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264835105 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:57 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264835106 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:33:57 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449264835107 HTTP/1.1" 200 2533
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:42 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:42 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:43 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:45 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449264883325 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:45 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449264883326 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:19:34:45 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
